# Label: Y
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 21:29:19
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
4,Left,6,INDEX_FINGER_PIP,0.5032668505914443,0.36493572789133627,0.7449807765834547
4,Left,7,INDEX_FINGER_DIP,0.5053240621117419,0.561552376688578,0.6350823762717305
4,Left,8,INDEX_FINGER_TIP,0.5108318173942233,0.6984340436498562,0.5781631820505875
4,Left,9,MIDDLE_FINGER_MCP,0.3311361444323382,0.4229714348019302,0.8278326998759316
4,Left,10,MIDDLE_FINGER_PIP,0.363184523046979,0.36989362598440156,0.37449410891182733
4,Left,11,MIDDLE_FINGER_DIP,0.39755658770176394,0.5805378008547587,0.10055656012468081
4,Left,12,MIDDLE_FINGER_TIP,0.41913488984706565,0.7363611132679241,0.0
4,Left,13,RING_FINGER_MCP,0.18398667811962463,0.4433054085710462,0.6277075029512776
4,Left,14,RING_FINGER_PIP,0.21063391297286335,0.3498048130153292,0.273746277315395
4,Left,15,RING_FINGER_DIP,0.273203964993206,0.5386635432343714,0.16056603748246256
4,Left,16,RING_FINGER_TIP,0.32383944348351734,0.6920497854843,0.1674274029341168
4,Left,17,PINKY_MCP,0.050749472479245494,0.4737192248028719,0.396584491849568
4,Left,18,PINKY_PIP,0.009395058870838514,0.25942803522782276,0.1893358215521574
4,Left,19,PINKY_DIP,0.0,0.12471481884698431,0.0696280391192125
4,Left,20,PINKY_TIP,0.007221736330383676,0.0,0.0038364460639891485
5,Left,0,WRIST,0.2766383254695152,1.0,0.9308399285875893
5,Left,1,THUMB_CMC,0.5187535530244344,0.860314359352184,0.832462290722964
5,Left,2,THUMB_MCP,0.7215841999150031,0.6429899181053857,0.6856690824524667
5,Left,3,THUMB_IP,0.8636424917123171,0.49706177471134744,0.45955108515052046
5,Left,4,THUMB_TIP,1.0,0.4003832742418963,0.2760632968431097
5,Left,5,INDEX_FINGER_MCP,0.4769286230256023,0.422855752172375,1.0
5,Left,6,INDEX_FINGER_PIP,0.5059746506739818,0.3604805955778504,0.7518253045075912
5,Left,7,INDEX_FINGER_DIP,0.5193361794113595,0.5525268238773735,0.6392052822702713
5,Left,8,INDEX_FINGER_TIP,0.5273059841845603,0.6885936681286589,0.5821134382328446
5,Left,9,MIDDLE_FINGER_MCP,0.3248755857866027,0.4218922470084129,0.8263542318568441
5,Left,10,MIDDLE_FINGER_PIP,0.3678444183327351,0.3665936003042788,0.3951815382812533
5,Left,11,MIDDLE_FINGER_DIP,0.4104717564623887,0.5789542278526801,0.1325177752077599
5,Left,12,MIDDLE_FINGER_TIP,0.43281796289024843,0.7355279729021653,0.038523854896604835
5,Left,13,RING_FINGER_MCP,0.17831507179109235,0.4445028672424203,0.6206893011147956
5,Left,14,RING_FINGER_PIP,0.21623165443560785,0.3473352997970588,0.27576803434089503
5,Left,15,RING_FINGER_DIP,0.2836959131461863,0.5350632096624474,0.16251821325785107
5,Left,16,RING_FINGER_TIP,0.3331674458953316,0.6893781368775783,0.16935407142448589
5,Left,17,PINKY_MCP,0.045727434708031284,0.4774660146660248,0.38641866149190934
5,Left,18,PINKY_PIP,0.006075477255374319,0.2642468601301696,0.18002369934697054
5,Left,19,PINKY_DIP,0.0,0.12689625662617596,0.06192485906366096
5,Left,20,PINKY_TIP,0.008555680107644457,0.0,0.0
6,Left,0,WRIST,0.2768019740967299,1.0,0.9650964421130523
6,Left,1,THUMB_CMC,0.5116257477613562,0.86454259565458,0.8670535782344152
6,Left,2,THUMB_MCP,0.7123407368710216,0.6441890366104136,0.717263513000444
6,Left,3,THUMB_IP,0.8576318803662825,0.4957900420260172,0.49103356361937794
6,Left,4,THUMB_TIP,1.0,0.399513303361991,0.30589217233190097
6,Left,5,INDEX_FINGER_MCP,0.47557871987440514,0.4257635570296201,1.0
6,Left,6,INDEX_FINGER_PIP,0.511063864540031,0.369445357013198,0.7444380630095537
6,Left,7,INDEX_FINGER_DIP,0.5234605008541505,0.5648872548588498,0.6282195305808217
6,Left,8,INDEX_FINGER_TIP,0.5304948943330438,0.7049546907901534,0.5680300190769082
6,Left,9,MIDDLE_FINGER_MCP,0.3251259829817851,0.42450156828033936,0.8257603752303858
6,Left,10,MIDDLE_FINGER_PIP,0.3749072381071944,0.37400952499858015,0.3909598951322833
6,Left,11,MIDDLE_FINGER_DIP,0.4183642562141053,0.5869400849594432,0.12864331095556547
6,Left,12,MIDDLE_FINGER_TIP,0.44139828251964613,0.7436012674463534,0.030756022721770773
6,Left,13,RING_FINGER_MCP,0.17964612318261003,0.4482396802172784,0.6215233592548847
6,Left,14,RING_FINGER_PIP,0.22259131243549998,0.352684101465079,0.28338584674711675
6,Left,15,RING_FINGER_DIP,0.29439886500237245,0.5387701535797732,0.17208428569709489
6,Left,16,RING_FINGER_TIP,0.34824489112702645,0.6928881254453311,0.1734056330346437
6,Left,17,PINKY_MCP,0.047164362046424484,0.4844239239992468,0.3890633534238891
6,Left,18,PINKY_PIP,0.0062557969855337745,0.2661356242557953,0.185100343645181
6,Left,19,PINKY_DIP,0.0,0.12694526803945683,0.06633773635860207
6,Left,20,PINKY_TIP,0.009889517268284255,0.0,0.0
7,Left,0,WRIST,0.27291165974919535,1.0,0.9227281600558873
7,Left,1,THUMB_CMC,0.5170237624239329,0.8584016195453751,0.8594908063101596
7,Left,2,THUMB_MCP,0.7179438741360451,0.6426182476582206,0.7244488029265481
7,Left,3,THUMB_IP,0.8612740525105684,0.4951177505243409,0.5077968463590207
7,Left,4,THUMB_TIP,1.0,0.40026647841104046,0.3305573153644976
7,Left,5,INDEX_FINGER_MCP,0.4809258923829617,0.42349319189091006,1.0
7,Left,6,INDEX_FINGER_PIP,0.5147374163749598,0.36399699057981155,0.7652838853739339
7,Left,7,INDEX_FINGER_DIP,0.5343479533973376,0.5536616036745337,0.6572716112228042
7,Left,8,INDEX_FINGER_TIP,0.5411790170720967,0.6913130300845156,0.5995325505739869
7,Left,9,MIDDLE_FINGER_MCP,0.3301437034593621,0.42091029344288755,0.8146536301216291
7,Left,10,MIDDLE_FINGER_PIP,0.3777819613474882,0.36782836048868645,0.40853145427748144
7,Left,11,MIDDLE_FINGER_DIP,0.4237779881083651,0.5774747031502293,0.1565462277022097
7,Left,12,MIDDLE_FINGER_TIP,0.444485362060416,0.7299829236648995,0.06040257222680881
7,Left,13,RING_FINGER_MCP,0.1824493994183254,0.4432774516595806,0.6016962926953133
7,Left,14,RING_FINGER_PIP,0.22583791374811374,0.3429196536415555,0.28488977817081684
7,Left,15,RING_FINGER_DIP,0.2981544085013881,0.5274257955953165,0.1765827922348262
7,Left,16,RING_FINGER_TIP,0.3472513352950027,0.6815821482093046,0.17549014605429844
7,Left,17,PINKY_MCP,0.046921506547376604,0.47972682747675843,0.36409179048573437
7,Left,18,PINKY_PIP,0.005394833752248354,0.262990049264075,0.17683687616911983
7,Left,19,PINKY_DIP,0.0,0.12527309804473155,0.06445035098407566
7,Left,20,PINKY_TIP,0.008223765750626914,0.0,0.0
8,Left,0,WRIST,0.2661027879776139,1.0,0.8150044863868656
8,Left,1,THUMB_CMC,0.5181024278979467,0.8563754461802654,0.7909212816498358
8,Left,2,THUMB_MCP,0.7228040546214096,0.6488096330814466,0.6755300668321529
8,Left,3,THUMB_IP,0.8678569799758564,0.5066002311779804,0.46656093916044566
8,Left,4,THUMB_TIP,1.0,0.4088623164110923,0.2969378723836213
8,Left,5,INDEX_FINGER_MCP,0.48007427323212665,0.43446210539435687,1.0
8,Left,6,INDEX_FINGER_PIP,0.5334334609443608,0.3685997306895693,0.7833233464844629
8,Left,7,INDEX_FINGER_DIP,0.560614978986609,0.542139578295035,0.6702898056690174
8,Left,8,INDEX_FINGER_TIP,0.5656013551120279,0.6758704681885508,0.6110949810271853
8,Left,9,MIDDLE_FINGER_MCP,0.3306384355176899,0.4320049134177594,0.8028048451848395
8,Left,10,MIDDLE_FINGER_PIP,0.3920276329777792,0.3648716717440153,0.42833194537086955
8,Left,11,MIDDLE_FINGER_DIP,0.44288963544320903,0.569346469704831,0.16550882823046092
8,Left,12,MIDDLE_FINGER_TIP,0.46125269917489514,0.7236770954409499,0.06227981752964577
8,Left,13,RING_FINGER_MCP,0.1786649965839343,0.4515624481677261,0.5764098171380283
8,Left,14,RING_FINGER_PIP,0.2357819259604366,0.34634200621133815,0.2996598798851065
8,Left,15,RING_FINGER_DIP,0.3099535074749147,0.5309151433815561,0.18809105445021168
8,Left,16,RING_FINGER_TIP,0.35508482482659925,0.6866196967632828,0.17894226560443097
8,Left,17,PINKY_MCP,0.03590709333905079,0.48315392723980644,0.32522461050278983
8,Left,18,PINKY_PIP,0.0,0.2628832287106433,0.17048881585313574
8,Left,19,PINKY_DIP,0.0014819837613840982,0.12495317985666192,0.0644735562146708
8,Left,20,PINKY_TIP,0.015267133617342516,0.0,0.0
9,Left,0,WRIST,0.2688851716676434,1.0,0.8544720510008832
9,Left,1,THUMB_CMC,0.522122545659428,0.8561191461062153,0.8432099675821012
9,Left,2,THUMB_MCP,0.7295680120931494,0.6425487554181888,0.7281084951237918
9,Left,3,THUMB_IP,0.8729140837391123,0.4975304191703262,0.5213427595853984
9,Left,4,THUMB_TIP,1.0,0.39436270854583705,0.35387001280446784
9,Left,5,INDEX_FINGER_MCP,0.48135182707613006,0.4185592525706859,1.0
9,Left,6,INDEX_FINGER_PIP,0.5441597673329187,0.36243160766165455,0.7772023008499551
9,Left,7,INDEX_FINGER_DIP,0.570586458717282,0.5434068275116265,0.6655343194553388
9,Left,8,INDEX_FINGER_TIP,0.5752260197991591,0.6782668323556209,0.6061979773536312
9,Left,9,MIDDLE_FINGER_MCP,0.3338889563245489,0.4197379363452595,0.7954116426157977
9,Left,10,MIDDLE_FINGER_PIP,0.40620769167439835,0.37058141020990587,0.4149204954393101
9,Left,11,MIDDLE_FINGER_DIP,0.4556041770362863,0.5782548273927078,0.16439110009948527
9,Left,12,MIDDLE_FINGER_TIP,0.471651688183327,0.7346222968838638,0.06577314491516377
9,Left,13,RING_FINGER_MCP,0.18219616838716363,0.4459909967625378,0.5663770113621515
9,Left,14,RING_FINGER_PIP,0.25236455066880026,0.3602755615632433,0.2843915423840792
9,Left,15,RING_FINGER_DIP,0.32516161073045097,0.5467523828558789,0.19494322377047862
9,Left,16,RING_FINGER_TIP,0.3662513788866518,0.7029211160834673,0.1985004497039591
9,Left,17,PINKY_MCP,0.03854849475839998,0.48238703903487207,0.3136388853984304
9,Left,18,PINKY_PIP,0.003513789310335875,0.26509769503096325,0.15122565240779773
9,Left,19,PINKY_DIP,0.0,0.12508153437967706,0.05582429003149305
9,Left,20,PINKY_TIP,0.009711373032694065,0.0,0.0
10,Left,0,WRIST,0.28306492291441954,1.0,0.8756071836017907
10,Left,1,THUMB_CMC,0.5346733138928887,0.8568094833296621,0.847827847303139
10,Left,2,THUMB_MCP,0.7379958322561864,0.6469940749069806,0.7277529470367097
10,Left,3,THUMB_IP,0.8770823577699586,0.5027720147304285,0.5206948874889917
10,Left,4,THUMB_TIP,1.0,0.396754757131622,0.35019172872632287
10,Left,5,INDEX_FINGER_MCP,0.48828603598808823,0.42783386201395907,1.0
10,Left,6,INDEX_FINGER_PIP,0.5555473371767184,0.3645062197174945,0.7717797597594896
10,Left,7,INDEX_FINGER_DIP,0.5876647741051912,0.5471670325947708,0.6534513419258748
10,Left,8,INDEX_FINGER_TIP,0.5992958067795229,0.6853458318787659,0.5891243787585702
10,Left,9,MIDDLE_FINGER_MCP,0.33778600995752334,0.4282691587417587,0.8068869636750227
10,Left,10,MIDDLE_FINGER_PIP,0.4194188685479972,0.37393674758435763,0.42513953530612497
10,Left,11,MIDDLE_FINGER_DIP,0.47789669343007846,0.5853284168288228,0.16576397810373086
10,Left,12,MIDDLE_FINGER_TIP,0.5019446832172569,0.7419821189583097,0.059127877300935015
10,Left,13,RING_FINGER_MCP,0.183347018146339,0.45225326094822166,0.5868393561661941
10,Left,14,RING_FINGER_PIP,0.260536357201902,0.35987381643265026,0.30468373467090526
10,Left,15,RING_FINGER_DIP,0.3461722438981964,0.5450936078814631,0.19498509036142525
10,Left,16,RING_FINGER_TIP,0.39776233375302084,0.7029355094458754,0.1815605461292574
10,Left,17,PINKY_MCP,0.0384112666439306,0.4875078427365326,0.34322271643602587
10,Left,18,PINKY_PIP,0.0009879585488221639,0.26759941886216904,0.17818289825043096
10,Left,19,PINKY_DIP,0.0,0.12495417615283257,0.06834646148166375
10,Left,20,PINKY_TIP,0.013623063265126913,0.0,0.0
11,Left,0,WRIST,0.29382286347804376,1.0,0.8545001890752576
11,Left,1,THUMB_CMC,0.5485717158070318,0.8587999318032309,0.850812944118166
11,Left,2,THUMB_MCP,0.749858837353347,0.651532406008538,0.7373475736445204
11,Left,3,THUMB_IP,0.8839368038282253,0.5084117071546368,0.5324976963826497
11,Left,4,THUMB_TIP,1.0,0.4014885047379018,0.3658002422345244
11,Left,5,INDEX_FINGER_MCP,0.4963718666288212,0.4285139511766739,1.0
11,Left,6,INDEX_FINGER_PIP,0.5766316480518486,0.36628008515328536,0.7777121148188625
11,Left,7,INDEX_FINGER_DIP,0.6032409332611417,0.5517679469113399,0.6629591561824364
11,Left,8,INDEX_FINGER_TIP,0.6098052814419531,0.6923418128164867,0.601692640246754
11,Left,9,MIDDLE_FINGER_MCP,0.34493030995670665,0.42480403415526846,0.7973191075911493
11,Left,10,MIDDLE_FINGER_PIP,0.4402973889941323,0.37275622163694294,0.42484758774434667
11,Left,11,MIDDLE_FINGER_DIP,0.4906516215594375,0.5853070796011927,0.16908656794054977
11,Left,12,MIDDLE_FINGER_TIP,0.5076924800362078,0.7459390725463104,0.0633379692254201
11,Left,13,RING_FINGER_MCP,0.18665110232457785,0.4482921327165371,0.5703931838801448
11,Left,14,RING_FINGER_PIP,0.2770398901083767,0.3593493568044413,0.3033436715384517
11,Left,15,RING_FINGER_DIP,0.3555344346921413,0.5496434290064124,0.2037509343525724
11,Left,16,RING_FINGER_TIP,0.39870536017313296,0.7113065225863449,0.19427302624967838
11,Left,17,PINKY_MCP,0.03547918168193464,0.48249150216805964,0.32083922636592765
11,Left,18,PINKY_PIP,0.0,0.2625723412248031,0.16810727983494053
11,Left,19,PINKY_DIP,0.005130129338966731,0.12188207104064466,0.06565043881454703
11,Left,20,PINKY_TIP,0.02643250167696056,0.0,0.0
12,Left,0,WRIST,0.299326699356273,1.0,0.8250325408336844
12,Left,1,THUMB_CMC,0.5581135591521511,0.8696408103421074,0.8271888842509219
12,Left,2,THUMB_MCP,0.7570355536488571,0.6629323546947975,0.7195972336175498
12,Left,3,THUMB_IP,0.8826333980823864,0.5179734224110675,0.5167307281601264
12,Left,4,THUMB_TIP,1.0,0.40367208047916453,0.3518764160192149
12,Left,5,INDEX_FINGER_MCP,0.5131034608289254,0.44190643162952314,1.0
12,Left,6,INDEX_FINGER_PIP,0.5911223903078444,0.37111586462701973,0.7876140884945407
12,Left,7,INDEX_FINGER_DIP,0.6177749591800428,0.5497431644096267,0.6756906238469705
12,Left,8,INDEX_FINGER_TIP,0.6271437329557662,0.6950171614455786,0.6167062119315608
12,Left,9,MIDDLE_FINGER_MCP,0.35593173502862496,0.43908526358675165,0.7986854051743915
12,Left,10,MIDDLE_FINGER_PIP,0.4523757153535873,0.3805763609878555,0.43559971844323436
12,Left,11,MIDDLE_FINGER_DIP,0.5016975713713611,0.5907080767459086,0.17012706995614774
12,Left,12,MIDDLE_FINGER_TIP,0.5191851921736095,0.7576957218990437,0.05967537040347345
12,Left,13,RING_FINGER_MCP,0.19023561332479463,0.46028853531798253,0.5732672254040706
12,Left,14,RING_FINGER_PIP,0.28446352224215726,0.37279383391826504,0.3194878612510898
12,Left,15,RING_FINGER_DIP,0.36234764922070606,0.5579397584788692,0.21253065885223774
12,Left,16,RING_FINGER_TIP,0.4074951932305837,0.7158530952379444,0.19511718246750795
12,Left,17,PINKY_MCP,0.02862477630909733,0.4877365520099199,0.32466605532194104
12,Left,18,PINKY_PIP,0.0,0.26340450829306183,0.17599753897101542
12,Left,19,PINKY_DIP,0.005934133419813583,0.1221598235257219,0.06997676887362703
12,Left,20,PINKY_TIP,0.03093377974346736,0.0,0.0
13,Left,0,WRIST,0.30914744097576474,1.0,0.8551337048489032
13,Left,1,THUMB_CMC,0.5653795295601088,0.8763229879169602,0.8519825455709527
13,Left,2,THUMB_MCP,0.7609525779283611,0.6635756958412369,0.7363060056244757
13,Left,3,THUMB_IP,0.8819501895772005,0.5123420175901849,0.5283982242605508
13,Left,4,THUMB_TIP,1.0,0.39302566823015755,0.355471730685383
13,Left,5,INDEX_FINGER_MCP,0.5268756498293269,0.4292849404684191,1.0
13,Left,6,INDEX_FINGER_PIP,0.6148860490474367,0.36914767667957615,0.7791052506613952
13,Left,7,INDEX_FINGER_DIP,0.6454710245549004,0.539912485331862,0.6587979620252521
13,Left,8,INDEX_FINGER_TIP,0.6617729098029586,0.6861691892083116,0.5933858276380782
13,Left,9,MIDDLE_FINGER_MCP,0.3669516780335032,0.4278291124049337,0.8028999058700909
13,Left,10,MIDDLE_FINGER_PIP,0.4775990371563517,0.3803819990040658,0.4361864745400448
13,Left,11,MIDDLE_FINGER_DIP,0.5250551532744577,0.5959135602682201,0.1867165462213488
13,Left,12,MIDDLE_FINGER_TIP,0.5438106771282489,0.7693204977640657,0.08617678900980069
13,Left,13,RING_FINGER_MCP,0.19769903169949066,0.45384507876335994,0.5782071361179626
13,Left,14,RING_FINGER_PIP,0.3024369026076975,0.3736531766066816,0.31495978013655057
13,Left,15,RING_FINGER_DIP,0.38654601157049434,0.5590566957541442,0.21420111700679823
13,Left,16,RING_FINGER_TIP,0.43972525435306475,0.718706161165259,0.20223197683867536
13,Left,17,PINKY_MCP,0.03087213064115194,0.4897835833929947,0.33157917720122554
13,Left,18,PINKY_PIP,0.0,0.2622630551385559,0.17111541874656286
13,Left,19,PINKY_DIP,0.007679801136391319,0.12046156269666251,0.06626094135629595
13,Left,20,PINKY_TIP,0.03769814008736824,0.0,0.0
14,Left,0,WRIST,0.2814886936107603,1.0,0.8076174406484337
14,Left,1,THUMB_CMC,0.5363107426821108,0.8605728997707627,0.8248794413314424
14,Left,2,THUMB_MCP,0.7397379076019546,0.6529896454765671,0.7268036913979173
14,Left,3,THUMB_IP,0.879651452212822,0.5112186423914247,0.5333722690556622
14,Left,4,THUMB_TIP,1.0,0.40850137672383807,0.37946654384223316
14,Left,5,INDEX_FINGER_MCP,0.4841011367477636,0.4357818500771048,1.0
14,Left,6,INDEX_FINGER_PIP,0.5547599535030032,0.3771774608601678,0.7968186773975205
14,Left,7,INDEX_FINGER_DIP,0.5843116299088104,0.5590106044044381,0.6912648082536778
14,Left,8,INDEX_FINGER_TIP,0.5915095884175713,0.6954099586459621,0.6343078073495548
14,Left,9,MIDDLE_FINGER_MCP,0.33622252359800414,0.432072797820581,0.7910517278914576
14,Left,10,MIDDLE_FINGER_PIP,0.4230557165663205,0.3827377888892377,0.4445583708262853
14,Left,11,MIDDLE_FINGER_DIP,0.47512036989295997,0.5903919167934305,0.19631499227632615
14,Left,12,MIDDLE_FINGER_TIP,0.4926184901729514,0.7443219456724447,0.09150598133080025
14,Left,13,RING_FINGER_MCP,0.18119739781170205,0.45353085348633154,0.5581376737970943
14,Left,14,RING_FINGER_PIP,0.2660165907501466,0.3685023407317772,0.31168032452787864
14,Left,15,RING_FINGER_DIP,0.34556112253176413,0.5556012190895135,0.21619152059516633
14,Left,16,RING_FINGER_TIP,0.39054644615176576,0.7107175485278109,0.20619100679174074
14,Left,17,PINKY_MCP,0.03230397334382776,0.4854591769591955,0.30368020014803354
14,Left,18,PINKY_PIP,0.0,0.26520849367100247,0.16313388158541064
14,Left,19,PINKY_DIP,0.007080531445588379,0.12441727464173945,0.06452662330877103
14,Left,20,PINKY_TIP,0.029463863623917053,0.0,0.0
15,Left,0,WRIST,0.2723457798776469,1.0,0.8932186297214888
15,Left,1,THUMB_CMC,0.5206456267732138,0.8587472062738467,0.8606778723665739
15,Left,2,THUMB_MCP,0.7284385566805863,0.6481124927967506,0.7321343380383375
15,Left,3,THUMB_IP,0.8783978956593388,0.5034016633386722,0.5181038908892157
15,Left,4,THUMB_TIP,1.0,0.39780034207450565,0.3433675363921126
15,Left,5,INDEX_FINGER_MCP,0.4831478731774928,0.4250001606672714,1.0
15,Left,6,INDEX_FINGER_PIP,0.5364633892859028,0.36463591963208863,0.7654801883063105
15,Left,7,INDEX_FINGER_DIP,0.5673144353276693,0.55435246844832,0.6513202115323808
15,Left,8,INDEX_FINGER_TIP,0.5752303239126256,0.6920558246170346,0.590230511782081
15,Left,9,MIDDLE_FINGER_MCP,0.3292640883552356,0.4256291829525757,0.8015688543770669
15,Left,10,MIDDLE_FINGER_PIP,0.39677485706687526,0.3716889351504841,0.4139255914923322
15,Left,11,MIDDLE_FINGER_DIP,0.4573267787655041,0.5787592948000058,0.16926618703604146
15,Left,12,MIDDLE_FINGER_TIP,0.4805332280828778,0.7250920306097731,0.07309059237176839
15,Left,13,RING_FINGER_MCP,0.17661649884636868,0.4515819061517475,0.5756787717050936
