# Label: V
# Hands: Left (first) + Right (second)
# Timestamp: 2025-11-12 21:21:38
# Samples per hand: 50
# Normalization: Min-Max on X and Y axes
# Order: First 50 samples of Left hand, then 50 samples of Right hand
sample,hand_type,landmark_id,landmark_name,x_norm,y_norm,z_norm
3,Left,18,PINKY_PIP,0.20377192219250642,0.5673480591577458,0.133354234759255
3,Left,19,PINKY_DIP,0.3717632891311646,0.6579223546705264,0.1323822565481487
3,Left,20,PINKY_TIP,0.4538006870585399,0.7421441348685256,0.17482680010899163
4,Left,0,WRIST,0.3198819587404128,1.0,1.0
4,Left,1,THUMB_CMC,0.6741986710096882,0.9256430741714368,0.8078467680085986
4,Left,2,THUMB_MCP,0.9303856182823792,0.7648669696280247,0.6060582602023302
4,Left,3,THUMB_IP,0.8954616269912464,0.6234141569062228,0.36721048325668226
4,Left,4,THUMB_TIP,0.668718981091665,0.5115902701713848,0.14974786100125367
4,Left,5,INDEX_FINGER_MCP,0.7602803059055339,0.5300296041455279,0.861195517509428
4,Left,6,INDEX_FINGER_PIP,0.9194506388605347,0.3336298890236293,0.6126006557156216
4,Left,7,INDEX_FINGER_DIP,0.9777125860079134,0.21613565017668832,0.4268956863061291
4,Left,8,INDEX_FINGER_TIP,1.0,0.10889954961515583,0.27741279201196123
4,Left,9,MIDDLE_FINGER_MCP,0.48396538129761213,0.5233973086234904,0.7339234870750608
4,Left,10,MIDDLE_FINGER_PIP,0.46278317366351696,0.2722263408263044,0.40748619333041
4,Left,11,MIDDLE_FINGER_DIP,0.45015898572206925,0.12225925389195938,0.16615499073001638
4,Left,12,MIDDLE_FINGER_TIP,0.4250532293144306,0.0,0.0
4,Left,13,RING_FINGER_MCP,0.2269221497218873,0.5650072221676269,0.5724618154688874
4,Left,14,RING_FINGER_PIP,0.4088294128267303,0.4569498437434139,0.25981603882805204
4,Left,15,RING_FINGER_DIP,0.5634828318969403,0.6022376754568867,0.23154972246548194
4,Left,16,RING_FINGER_TIP,0.6260812433543155,0.7185355283151365,0.26819728550551836
4,Left,17,PINKY_MCP,0.0,0.6374510722589685,0.36324783798404575
4,Left,18,PINKY_PIP,0.2158780304628768,0.5702063811382807,0.14377010539139534
4,Left,19,PINKY_DIP,0.3839060920741118,0.665398692685015,0.14392831481895954
4,Left,20,PINKY_TIP,0.4669480784721104,0.7526399995724156,0.1843587369968246
5,Left,0,WRIST,0.3342862213276175,1.0,1.0
5,Left,1,THUMB_CMC,0.6867118189075926,0.9206546371598986,0.8217668868462079
5,Left,2,THUMB_MCP,0.9437072512253911,0.758477163737293,0.6229773220019402
5,Left,3,THUMB_IP,0.9134349362394807,0.6171850934873011,0.3820418642431855
5,Left,4,THUMB_TIP,0.6892311474884445,0.5068464843597886,0.16256550613299758
5,Left,5,INDEX_FINGER_MCP,0.7673381782941101,0.5302642735608651,0.8714746091293859
5,Left,6,INDEX_FINGER_PIP,0.9251629111284696,0.33476648338565484,0.6222223578738719
5,Left,7,INDEX_FINGER_DIP,0.9807404438147346,0.21594531541136233,0.43784590442730476
5,Left,8,INDEX_FINGER_TIP,1.0,0.10681726034772958,0.2874074852248638
5,Left,9,MIDDLE_FINGER_MCP,0.4925246238203503,0.5233707100892405,0.7299649042701283
5,Left,10,MIDDLE_FINGER_PIP,0.48018752896955214,0.2748523156593565,0.4035787614883397
5,Left,11,MIDDLE_FINGER_DIP,0.46972046205867624,0.12404363395767509,0.16600424479431675
5,Left,12,MIDDLE_FINGER_TIP,0.44258491875610184,0.0,0.0
5,Left,13,RING_FINGER_MCP,0.23175134665067731,0.5643966899225021,0.5544479477415656
5,Left,14,RING_FINGER_PIP,0.42308887057372746,0.45486716637637564,0.2403031931136908
5,Left,15,RING_FINGER_DIP,0.5804808000929895,0.6005671917786006,0.21932009590722157
5,Left,16,RING_FINGER_TIP,0.6421141351324073,0.7159075195046771,0.2599559696096913
5,Left,17,PINKY_MCP,0.0,0.6364226674651027,0.33108055769418515
5,Left,18,PINKY_PIP,0.22846820249340247,0.5683799082988117,0.10737444794724324
5,Left,19,PINKY_DIP,0.4101111808958091,0.6613269751013587,0.1102556876973974
5,Left,20,PINKY_TIP,0.5008995210367381,0.7456605536961685,0.15299258160575757
6,Left,0,WRIST,0.34476640802128805,1.0,1.0
6,Left,1,THUMB_CMC,0.6963479498291492,0.9252550276082261,0.852173584630152
6,Left,2,THUMB_MCP,0.9682522182260335,0.7717087503773146,0.6542828538115661
6,Left,3,THUMB_IP,1.0,0.6365849526624644,0.41504016776693103
6,Left,4,THUMB_TIP,0.8075494498830937,0.5254458867054232,0.19508555092182414
6,Left,5,INDEX_FINGER_MCP,0.7320455009013082,0.528633265191626,0.8526356614714171
6,Left,6,INDEX_FINGER_PIP,0.906667357052687,0.33443838266035025,0.6136124014524416
6,Left,7,INDEX_FINGER_DIP,0.9708531753688118,0.21902513878468205,0.43587418860738386
6,Left,8,INDEX_FINGER_TIP,0.9920807735893484,0.11099448308923694,0.29003419704554284
6,Left,9,MIDDLE_FINGER_MCP,0.46186529439976187,0.5154875140675428,0.7047494414718585
6,Left,10,MIDDLE_FINGER_PIP,0.4839225371134987,0.2705543029154328,0.39363985915236144
6,Left,11,MIDDLE_FINGER_DIP,0.4755406470675788,0.121079593354311,0.16504148165279323
6,Left,12,MIDDLE_FINGER_TIP,0.4475967478880882,0.0,0.0
6,Left,13,RING_FINGER_MCP,0.20687482723942982,0.5530136271477338,0.5321191443493337
6,Left,14,RING_FINGER_PIP,0.4965110239947205,0.47105250075857447,0.2556451205362346
6,Left,15,RING_FINGER_DIP,0.6650470814390375,0.6082240094844419,0.23581218462110679
6,Left,16,RING_FINGER_TIP,0.7304070809980304,0.7135691992603815,0.25903417808414614
6,Left,17,PINKY_MCP,0.0,0.6222483048690618,0.3160018892154404
6,Left,18,PINKY_PIP,0.3239982249466657,0.5873289322761586,0.1293609334405586
6,Left,19,PINKY_DIP,0.5024722972765453,0.686010927721252,0.13760569192410155
6,Left,20,PINKY_TIP,0.5776505113712878,0.7703841964977076,0.17079278418120797
7,Left,0,WRIST,0.29954989872846016,1.0,1.0
7,Left,1,THUMB_CMC,0.6689266612595358,0.9253524451875494,0.8580242265363828
7,Left,2,THUMB_MCP,0.9506656304383914,0.7677479893726576,0.6551993013337466
7,Left,3,THUMB_IP,1.0,0.6292969621668346,0.4024478036927215
7,Left,4,THUMB_TIP,0.8187909927901045,0.5182905260480759,0.17183330069991415
7,Left,5,INDEX_FINGER_MCP,0.7078946935507751,0.5272869480671355,0.8906298792100504
7,Left,6,INDEX_FINGER_PIP,0.8958907633276886,0.3357960466047318,0.6488037948197664
7,Left,7,INDEX_FINGER_DIP,0.9694457557927669,0.22461588891533732,0.4739218917756096
7,Left,8,INDEX_FINGER_TIP,0.9948968914647259,0.11975365585665328,0.3278457776737037
7,Left,9,MIDDLE_FINGER_MCP,0.44157631656740576,0.5114028044287467,0.7194725177530131
7,Left,10,MIDDLE_FINGER_PIP,0.4779337714538386,0.2647012718164119,0.3999126115199763
7,Left,11,MIDDLE_FINGER_DIP,0.4844431660529224,0.11816575405382367,0.1683037068848589
7,Left,12,MIDDLE_FINGER_TIP,0.46908568474565965,0.0,0.0
7,Left,13,RING_FINGER_MCP,0.19313307673556188,0.5460040896266621,0.5188538998047546
7,Left,14,RING_FINGER_PIP,0.504424093204712,0.46382713562663297,0.22859857004696144
7,Left,15,RING_FINGER_DIP,0.6719573797116939,0.5998217752147829,0.21324224843333575
7,Left,16,RING_FINGER_TIP,0.7306066372115955,0.7007649301852243,0.24312357910559915
7,Left,17,PINKY_MCP,0.0,0.6120937061596348,0.2717031838309802
7,Left,18,PINKY_PIP,0.3542757128265153,0.5874968796323082,0.0791670893121834
7,Left,19,PINKY_DIP,0.5233572599704984,0.6936350845081913,0.09473889261577341
7,Left,20,PINKY_TIP,0.5849455107769569,0.7795728938944404,0.13522829417123
8,Left,0,WRIST,0.28554387466047493,1.0,1.0
8,Left,1,THUMB_CMC,0.6553354623407535,0.9137681499096375,0.8984976764268987
8,Left,2,THUMB_MCP,0.9324964700567425,0.7566229576759761,0.6990454077034168
8,Left,3,THUMB_IP,1.0,0.6244871951496451,0.43383629325828404
8,Left,4,THUMB_TIP,0.8221207915054679,0.5205064863999697,0.19465492480310187
8,Left,5,INDEX_FINGER_MCP,0.6324207628508691,0.5234031613382243,0.9559943767368895
8,Left,6,INDEX_FINGER_PIP,0.839406139427371,0.33696880023763104,0.7187633655569501
8,Left,7,INDEX_FINGER_DIP,0.9176048586705703,0.22927729217180065,0.5451199429384095
8,Left,8,INDEX_FINGER_TIP,0.9460160130518106,0.12737609801746627,0.39457861920571596
8,Left,9,MIDDLE_FINGER_MCP,0.38368288218969027,0.5110820009292482,0.7437979933566943
8,Left,10,MIDDLE_FINGER_PIP,0.44562450662607667,0.269044790684785,0.42163724644826667
8,Left,11,MIDDLE_FINGER_DIP,0.47326631695817467,0.1215757047021269,0.17948954748309542
8,Left,12,MIDDLE_FINGER_TIP,0.47674777088772585,0.0,0.0
8,Left,13,RING_FINGER_MCP,0.15657483359979182,0.5470391204736494,0.5010891185007683
8,Left,14,RING_FINGER_PIP,0.5226028113433898,0.4591552196617838,0.20562433916724487
8,Left,15,RING_FINGER_DIP,0.7001286264230521,0.5923926731720516,0.19093883806055523
8,Left,16,RING_FINGER_TIP,0.7559777563688637,0.6874843192407076,0.22124589428096805
8,Left,17,PINKY_MCP,0.0,0.6149653159213049,0.21296802960125372
8,Left,18,PINKY_PIP,0.3935756030436133,0.5800883927285481,0.0176005409861563
8,Left,19,PINKY_DIP,0.575957235206365,0.6813953878105277,0.03837344775072206
8,Left,20,PINKY_TIP,0.638965026224146,0.7639443694628553,0.08182742043081925
9,Left,0,WRIST,0.2602476599871279,1.0,0.9897801799986632
9,Left,1,THUMB_CMC,0.62416229770695,0.9200726520090302,0.8985920762917431
9,Left,2,THUMB_MCP,0.911037808759622,0.7632527775071921,0.7059121782426059
9,Left,3,THUMB_IP,1.0,0.6285722225157102,0.4406612365430517
9,Left,4,THUMB_TIP,0.8287671385028724,0.5225694235567544,0.2058235104824469
9,Left,5,INDEX_FINGER_MCP,0.577097287465197,0.5309647125356779,1.0
9,Left,6,INDEX_FINGER_PIP,0.7709427845168686,0.34178507378643325,0.7788855803492202
9,Left,7,INDEX_FINGER_DIP,0.8502535144369036,0.23420177605335793,0.6149652547873375
9,Left,8,INDEX_FINGER_TIP,0.8851209128660369,0.134720313278199,0.4646942275487991
9,Left,9,MIDDLE_FINGER_MCP,0.3445425481578476,0.5166331632358604,0.7699029369798442
9,Left,10,MIDDLE_FINGER_PIP,0.41486420362418513,0.27135409334769356,0.45885047459036743
9,Left,11,MIDDLE_FINGER_DIP,0.4613622470585883,0.12390447140258502,0.20752608188133237
9,Left,12,MIDDLE_FINGER_TIP,0.4826496040118026,0.0,0.017020374652753974
9,Left,13,RING_FINGER_MCP,0.1367556250882257,0.5475078241682135,0.5069140877414794
9,Left,14,RING_FINGER_PIP,0.5329211321403234,0.4528226398708436,0.2124962517719569
9,Left,15,RING_FINGER_DIP,0.7303154476089349,0.5812017201718951,0.18916478184812227
9,Left,16,RING_FINGER_TIP,0.7972183386650764,0.6724490035846584,0.2157828011467578
9,Left,17,PINKY_MCP,0.0,0.6084787142011286,0.19730501334425116
9,Left,18,PINKY_PIP,0.415621808602911,0.5689451747883604,0.0
9,Left,19,PINKY_DIP,0.6065609823035675,0.6653585925688648,0.017095576569665875
9,Left,20,PINKY_TIP,0.6703181415847889,0.7453085374355416,0.05999330684139005
10,Left,0,WRIST,0.216109164477876,1.0,0.9315514611779458
10,Left,1,THUMB_CMC,0.6081806268525043,0.9094742721923578,0.8724693522955522
10,Left,2,THUMB_MCP,0.8919955343046234,0.7544741621870042,0.6889310253664103
10,Left,3,THUMB_IP,1.0,0.6278292765803491,0.42308168737027035
10,Left,4,THUMB_TIP,0.8536191174828198,0.5260041655360561,0.18998957410366865
10,Left,5,INDEX_FINGER_MCP,0.5262981289555914,0.5197183374035315,1.0
10,Left,6,INDEX_FINGER_PIP,0.7050590190093355,0.3319852788391257,0.7991241617979783
10,Left,7,INDEX_FINGER_DIP,0.756693320499213,0.222587521481601,0.6338052488491573
10,Left,8,INDEX_FINGER_TIP,0.7702639565032593,0.12088616646010106,0.4802583543502805
10,Left,9,MIDDLE_FINGER_MCP,0.30058747837656946,0.5108665732843443,0.7581223643777977
10,Left,10,MIDDLE_FINGER_PIP,0.39057861206701916,0.2757865382781962,0.4704444384214104
10,Left,11,MIDDLE_FINGER_DIP,0.44486768429028145,0.12631572514306807,0.21482959755412892
10,Left,12,MIDDLE_FINGER_TIP,0.4757177813898292,0.0,0.017856075548862847
10,Left,13,RING_FINGER_MCP,0.10624225152036922,0.5452194117891516,0.4855648562011812
10,Left,14,RING_FINGER_PIP,0.5410509730443299,0.4608872298451858,0.22604177035632794
10,Left,15,RING_FINGER_DIP,0.7401634984440771,0.5877978394948554,0.20721845525565397
10,Left,16,RING_FINGER_TIP,0.8056161060711121,0.6791387069726282,0.22940840080179675
10,Left,17,PINKY_MCP,0.0,0.609620457084467,0.16716311685003848
10,Left,18,PINKY_PIP,0.4216139093796476,0.5653006446313721,0.0
10,Left,19,PINKY_DIP,0.6219595628792889,0.6525823145615309,0.02480121355036107
10,Left,20,PINKY_TIP,0.6978558957543755,0.7286897629017945,0.06664466858190894
11,Left,0,WRIST,0.2198099379158627,1.0,0.8777546912085199
11,Left,1,THUMB_CMC,0.60396011058389,0.9102280662924861,0.8463452915956586
11,Left,2,THUMB_MCP,0.8851135266430504,0.7576116566888993,0.6849319588157808
11,Left,3,THUMB_IP,1.0,0.6266878736141831,0.4396839032440928
11,Left,4,THUMB_TIP,0.8437083938453511,0.5195563913574982,0.22746403221823916
11,Left,5,INDEX_FINGER_MCP,0.48523264849370806,0.5235228790148879,1.0
11,Left,6,INDEX_FINGER_PIP,0.6676341298915317,0.3352096754326085,0.8209674780135031
11,Left,7,INDEX_FINGER_DIP,0.7324413079821781,0.22615678385942561,0.6731185213187872
11,Left,8,INDEX_FINGER_TIP,0.7573342156290414,0.12732860920931816,0.5312044178579917
11,Left,9,MIDDLE_FINGER_MCP,0.2707044553282124,0.5096472880904276,0.7547553382035047
11,Left,10,MIDDLE_FINGER_PIP,0.3712511711362049,0.26975692411580326,0.4855320424041967
11,Left,11,MIDDLE_FINGER_DIP,0.4418296249341857,0.12278322046899023,0.2461888349962535
11,Left,12,MIDDLE_FINGER_TIP,0.4858391936538336,0.0,0.0627096970044634
11,Left,13,RING_FINGER_MCP,0.09064435158423512,0.5399566275064448,0.47897587444492623
11,Left,14,RING_FINGER_PIP,0.5322752412659882,0.44974780352525423,0.233680787028047
11,Left,15,RING_FINGER_DIP,0.7243871120139089,0.5823501973060764,0.21800628445216275
11,Left,16,RING_FINGER_TIP,0.7795854058533745,0.6735829713642411,0.24161106873098462
11,Left,17,PINKY_MCP,0.0,0.6039895774494441,0.16126663885136833
11,Left,18,PINKY_PIP,0.4287670818864797,0.558523543981269,0.0
11,Left,19,PINKY_DIP,0.6212408317333771,0.6521357198837707,0.021507306504040997
11,Left,20,PINKY_TIP,0.6845036609439398,0.731149429969225,0.06165532854772432
12,Left,0,WRIST,0.27134853892267696,1.0,1.0
12,Left,1,THUMB_CMC,0.6346188741509288,0.9170585955293525,0.8956397001919566
12,Left,2,THUMB_MCP,0.9114177465409606,0.7639020408812564,0.6941505521309416
12,Left,3,THUMB_IP,1.0,0.6332384064894108,0.42056040477619916
12,Left,4,THUMB_TIP,0.8407497366107745,0.5289376973372454,0.17621843755665254
12,Left,5,INDEX_FINGER_MCP,0.5795405649219412,0.5237364527340491,0.996580693102537
12,Left,6,INDEX_FINGER_PIP,0.7412203094607264,0.3336374785741578,0.7753421234312464
12,Left,7,INDEX_FINGER_DIP,0.7958828403385294,0.2253082369151315,0.6110502524556455
12,Left,8,INDEX_FINGER_TIP,0.8121230393874463,0.12481861263637513,0.4603855498592179
12,Left,9,MIDDLE_FINGER_MCP,0.34773240807412936,0.5139656262647863,0.7698006587191092
12,Left,10,MIDDLE_FINGER_PIP,0.39643014933637444,0.2719814686158638,0.46273222085383015
12,Left,11,MIDDLE_FINGER_DIP,0.43370501638965664,0.12477186812541356,0.21533080218386333
12,Left,12,MIDDLE_FINGER_TIP,0.4494981344629573,0.0,0.027546249280441127
12,Left,13,RING_FINGER_MCP,0.13857562525253267,0.550642324034296,0.5076818022122116
12,Left,14,RING_FINGER_PIP,0.5235324186872097,0.44953272314615034,0.21520033312441206
12,Left,15,RING_FINGER_DIP,0.7324283463052071,0.5744196170315217,0.18710555263703071
12,Left,16,RING_FINGER_TIP,0.8059577142287023,0.6642663605023567,0.2099489350223791
12,Left,17,PINKY_MCP,0.0,0.6179755894534839,0.19900156937464825
12,Left,18,PINKY_PIP,0.39348372770333934,0.5689445132253621,0.0
12,Left,19,PINKY_DIP,0.5991590624476426,0.6547492025441496,0.008300106344671519
12,Left,20,PINKY_TIP,0.6785657713851083,0.7282710985847243,0.04442822197593357
13,Left,0,WRIST,0.3179636090929719,1.0,1.0
13,Left,1,THUMB_CMC,0.6848474744185683,0.9136814698537772,0.8868058549589104
13,Left,2,THUMB_MCP,0.9510994052014926,0.7440951962224173,0.6886407877408997
13,Left,3,THUMB_IP,1.0,0.6030602571154763,0.4232068488339218
13,Left,4,THUMB_TIP,0.789889288069502,0.5048207311681486,0.1885433306483435
13,Left,5,INDEX_FINGER_MCP,0.6175297334049973,0.5219156373885688,0.9807024704586522
13,Left,6,INDEX_FINGER_PIP,0.7734788118956492,0.32692922479178493,0.7455102436734636
13,Left,7,INDEX_FINGER_DIP,0.8287677677671653,0.21647986645187217,0.5754143379424703
13,Left,8,INDEX_FINGER_TIP,0.8425845396525985,0.11391171720928772,0.42369963789064763
13,Left,9,MIDDLE_FINGER_MCP,0.36972343785391837,0.5117369843816014,0.7619193104201415
13,Left,10,MIDDLE_FINGER_PIP,0.39398775413657516,0.26674246301493143,0.4409001228041289
13,Left,11,MIDDLE_FINGER_DIP,0.41417663631783874,0.12031488524802532,0.19232054856312752
13,Left,12,MIDDLE_FINGER_TIP,0.41441758919921184,0.0,0.006432941973825677
13,Left,13,RING_FINGER_MCP,0.1504226104887331,0.5486923657832974,0.5078531774842958
13,Left,14,RING_FINGER_PIP,0.5123611235666965,0.4469977187490953,0.20448145463947573
13,Left,15,RING_FINGER_DIP,0.7161145715903914,0.5712759646246633,0.1830624036124539
13,Left,16,RING_FINGER_TIP,0.7855770139377499,0.6619931037426942,0.21381239539650418
13,Left,17,PINKY_MCP,0.0,0.6136763666037429,0.20462228390971354
13,Left,18,PINKY_PIP,0.39176250111097133,0.5694100888308994,0.0
13,Left,19,PINKY_DIP,0.5837154773806235,0.6629978060931824,0.015334213610064162
13,Left,20,PINKY_TIP,0.6480731694251859,0.7405711321903689,0.05918472919942449
14,Left,0,WRIST,0.3452104590091634,1.0,1.0
14,Left,1,THUMB_CMC,0.6945835405691217,0.9111516298697211,0.8872413521548483
14,Left,2,THUMB_MCP,0.9516428365629924,0.7436166559311979,0.6855525927475964
14,Left,3,THUMB_IP,1.0,0.6037091335823913,0.4133615287337678
14,Left,4,THUMB_TIP,0.8010337243047743,0.49936613844972966,0.17122753443661495
14,Left,5,INDEX_FINGER_MCP,0.6051183416951968,0.5163614612422608,0.9965268050314908
14,Left,6,INDEX_FINGER_PIP,0.7783072015040087,0.3253391326317369,0.7613950741186644
14,Left,7,INDEX_FINGER_DIP,0.8422430638382804,0.21712585236343046,0.5852644769957038
14,Left,8,INDEX_FINGER_TIP,0.8641617694636657,0.11646435992916246,0.42883120907445244
14,Left,9,MIDDLE_FINGER_MCP,0.3590961622346376,0.5070661327556101,0.7742814157506454
14,Left,10,MIDDLE_FINGER_PIP,0.3902853495967151,0.2670204375989154,0.4503133610201749
14,Left,11,MIDDLE_FINGER_DIP,0.41086567418831976,0.12117834319752215,0.19252772387955183
14,Left,12,MIDDLE_FINGER_TIP,0.41539870556100134,0.0,0.0
14,Left,13,RING_FINGER_MCP,0.14448509350961655,0.5444308353555426,0.5154111353614799
14,Left,14,RING_FINGER_PIP,0.5201322526489965,0.44638385709120465,0.20924324777440867
14,Left,15,RING_FINGER_DIP,0.7199844110399132,0.5704578041525639,0.18360314463936936
14,Left,16,RING_FINGER_TIP,0.7900343327329531,0.6621999393567067,0.2101576782478832
14,Left,17,PINKY_MCP,0.0,0.6112642312383816,0.207085841350674
14,Left,18,PINKY_PIP,0.39879670450832405,0.5656087924071703,0.000975059813330233
14,Left,19,PINKY_DIP,0.5974669147057735,0.6580604553689817,0.014736132363327473
14,Left,20,PINKY_TIP,0.6721891986292661,0.7365403791842355,0.055925054258703345
15,Left,0,WRIST,0.3361251107535995,1.0,0.9874387372367143
15,Left,1,THUMB_CMC,0.70116767190497,0.9097633737798941,0.8807584460140389
15,Left,2,THUMB_MCP,0.9616581335910143,0.7365659293382577,0.6971725643037004
15,Left,3,THUMB_IP,1.0,0.5935634491132684,0.4449707319705271
15,Left,4,THUMB_TIP,0.7844225093606272,0.4939377091674459,0.22333646416918024
15,Left,5,INDEX_FINGER_MCP,0.6179216536478259,0.5258767733729014,1.0
15,Left,6,INDEX_FINGER_PIP,0.8005151414113384,0.33797957334353823,0.7651524547010733
15,Left,7,INDEX_FINGER_DIP,0.8691106670110162,0.23022625283853987,0.5886920433823953
15,Left,8,INDEX_FINGER_TIP,0.8945029434576128,0.1293346474554528,0.4336230377724598
15,Left,9,MIDDLE_FINGER_MCP,0.37397149855520484,0.5140312621469049,0.7842291561613444
15,Left,10,MIDDLE_FINGER_PIP,0.4050289074285813,0.27156814962700354,0.4603568314989647
15,Left,11,MIDDLE_FINGER_DIP,0.4282478527506529,0.12237569692396745,0.19707448864401714
15,Left,12,MIDDLE_FINGER_TIP,0.43351852648029493,0.0,0.0
15,Left,13,RING_FINGER_MCP,0.1560838789961868,0.5491765677103829,0.5319742874368633
15,Left,14,RING_FINGER_PIP,0.5114108903672404,0.4484292510105623,0.22380071623713607
15,Left,15,RING_FINGER_DIP,0.7146345880346927,0.5761459156916049,0.1968935625612046
15,Left,16,RING_FINGER_TIP,0.7912850484219096,0.6717803105516064,0.22517892783507715
